legal_name,dba_name,city,latitude ,longitude
LAS PALMITAS FRESH FRUIT INC,LAS PALIMITAS FRUITS #5,LOS ANGELES,34.0367,-118.1941
LAS QUENAS PERUANAS INC,LAS QUENAS PERUANAS,N HOLLYWOOD,34.2012,-118.4096
LASANG PINAS LLC,,CANOGA PARK,34.2323,-118.589
LATELY RESTAURANT LLC,LATELY RESTAURANT,LOS ANGELES,34.0662,-118.2358
LAURA ELENA PEREZ MONSIVAIS,LAS CASITAS RESTAURANT,NORTH HOLLYWOOD,34.1939,-118.3693
LAURA GARCIA PEREZ / CESAR GARCIA,EL GARABATO,LOS ANGELES,33.9885,-118.3054
LAURA O ROMERO,EL RINCONCITO,LOS ANGELES,34.0803,-118.3091
LAURA PIEDRA PINEDA,RESTAURANTE TIERRA CALIENTE,LOS ANGELES,34.0956,-118.2284
LAVO LLC,THE CONSPIRACY,LOS ANGELES,34.1019,-118.3361
LAWRENCE CASPERSON,KING ROAD ESPRESSO BAR/CAFE,LOS ANGELES,34.076,-118.3721
LAWRENCE L / DENNIS G LEVINE,MONTY'S STEAK HOUSE & SEAFOOD RESTAURANT,WOODLAND HILLS,34.1678,-118.6059
"LAWRY'S RESTAURANTS, INC",TAM O SHANTER INN,LOS ANGELES,34.1254,-118.2643
LAX-C INC,,LOS ANGELES,34.0631,-118.2324
LAYALY INC,HAMPTONS 818,SHERMAN OAKS,34.1524,-118.4578
LAZY DAISY CAFE INC,,LOS ANGELES,34.0468,-118.464
LB GLOBAL INC,BULGOGI HUT,LOS ANGELES,34.0617,-118.3031
LC PIZZA INC,,LOS ANGELES,34.0659,-118.2142
LCZT 2016 INC.,FULL MOON HOUSE,LOS ANGELES,34.0661,-118.2376
LE CELLIER INC,,MARINA DEL REY,33.9813,-118.463
LE HO MAI,THIEN HUONG RESTAURANT,LOS ANGELES,34.0608,-118.239
LE HUONG NGUYEN,LEE'S,VAN NUYS,34.2008,-118.5015
LE KA LLC,,LOS ANGELES,34.0504,-118.2577
LE OOEY GOOEY,MELVIN ROGERS STOVALL III,LOS ANGELES,34.1022,-118.3122
LE PETIT CHATEAU INC,,N HOLLYWOOD,34.1542,-118.3682
LE SOLEIL LLC,THE GATE TO THE MEDITERRANEAN,ENCINO,34.1594,-118.5019
LE SORELLE INC,PIZZICOTTO,LOS ANGELES,34.0532,-118.4671
LE ZINC BAR LLC,,LOS ANGELES,34.0416,-118.2573
LEANDRO MANUEL VARGAS SIMOZA,FLAMINGO?S,LOS ANGELES,34.1041,-118.3452
LEANDRO TINO,MERCEDES ROLLING GRILL,LOS ANGELES,34.016,-118.1368
LEDY LOPEZ OSEGUERA,LEDY'S RESTAURANT,NORTH HOLLYWOOD,34.1883,-118.3985
LEE FINANCIAL INVESTMENT LLC,ALOHA CAFE,LOS ANGELES,34.0476,-118.2392
LEE USA INC,PHILLY'S BEST,LOS ANGELES,34.0647,-118.2323
LEECHO BAKERY LLC,TOUS LES JOURS,LOS ANGELES,34.0526,-118.2929
LEFTYS INC,BRENNANS,MARINA DEL REY,33.9861,-118.4438
LEGAUX HOLDINGS LLC,HAROLD AND BELLE'S CREOLE RESTAURANT,LOS ANGELES,34.0255,-118.3273
LEK INVESTMENTS LLC,,LOS ANGELES,34.0733,-118.3757
LEMON FISH,,LOS ANGELES,34.0981,-118.3222
LEMONADE RESTAURANT GROUP LLC,,VENICE,33.9895,-118.4631
LEMONADE RESTAURANT GROUP LLC,,LOS ANGELES,34.0538,-118.2503
LEMONADE RESTAURANT GROUP LLC,,LOS ANGELES,34.0514,-118.2562
LEMONADE RESTAURANT GROUP LLC,LEMONADE,LOS ANGELES,34.0642,-118.469
LEMONADE RESTAURANT GROUP LLC,LEMONADE,STUDIO CITY,34.1431,-118.4032
LEMONADE RESTAURANT GROUP LLC,LEMONADE,LOS ANGELES,34.0825,-118.3233
LENZO LLC,BLUE PALMS BREWHOUSE,LOS ANGELES,34.1016,-118.323
LEO & LILY INC,,WOODLAND HILLS,34.1685,-118.615
LEO PARDO INC,DELLA TERRA,LOS ANGELES,34.0761,-118.357
LEO SABAL/CLAVIA SANTOS,@,LOS ANGELES,34.0003,-118.2871
LEO'S PIZZA INC.,,TUJUNGA,34.2539,-118.2971
LEONARD BENT,COOKING WITH LENNY SMOKEHOUSE,CHATSWORTH,34.2382,-118.6359
LEONARDO MONDRAGON,MY TACOS MICHOACAN,CHATSWORTH,34.2355,-118.5887
LEONEL ITURBE,QUEEN'S BURGERS,VAN NUYS,34.1857,-118.4486
LEONIDES SECO / PEDRO ALONSO,LA BRASA ROJA,VAN NUYS,34.2268,-118.4495
LEONOR M/ROBERTO T HIGAREDA,PINAS CAFE #1,SAN PEDRO,33.736,-118.2962
LES FRERES TAIX,TAIX FRENCH RESTAURANT,LOS ANGELES,34.0779,-118.2613
LESBIA MEDINA,HONDURAS RESTAURANT,RESEDA,34.1934,-118.5539
LESLIE K JONES,SIN CITY TATTOO & BODY PIERCING,PACOIMA,34.2648,-118.4021
LESVIA BANEGAS ACEITUNO,EL CAMACHOS RESTAURANT,LOS ANGELES,34.0436,-118.3009
LETICIA GARCIA,XOK,LOS ANGELES,34.0608,-118.2857
LETS EAT CATERING GROUP INC,,LOS ANGELES,34.063,-118.365
LETTERMENS SPORTS BAR LLC,,SANTA CLARITA,34.3795,-118.528
LEUEN INC / RIORDAN LTD,THE ORIGINAL PANTRY CAFE,LOS ANGELES,34.0464,-118.2625
LEVANT GROUP /C,,LOS ANGELES,34.0502,-118.4374
LEVI'S ENTERPRISES GROUP INC,,LOS ANGELES,34.0552,-118.3922
LEVON ARPEDJIAN,,NORTH HILLS,34.2236,-118.4606
LEVY PREMIUM FOOD SERVICE LP,LEVY RESTAURANTS AT STAPLES CENTER,LOS ANGELES,34.0435,-118.2653
LEVY PREMIUM FOOD SERVICE LP,LEVY RESTAURANTS AT DODGERS STADIUM,LOS ANGELES,34.0739,-118.2399
LEVY PREMIUM FOOD SERVICE LP,LEVY RESTAURANTS AT CATHEDRAL OF OUR LADY OF ANGELS,LOS ANGELES,34.058,-118.2463
LHC FOOD & BEVERAGE LLC,CINEPOLIS,PACIFIC PALISADES,34.0484,-118.5253
LI & S INC,AMECI PIZZA & PASTA,CHATSWORTH,34.2572,-118.593
LIBORIO ROJAS HUERTA,ROJAS ICE CREAM,LOS ANGELES,34.0309,-118.2139
LIDIA YOUNG,LAS 7 REGIONES DE OAXACA,LOS ANGELES,34.0472,-118.296
LIFEFOOD MOSAIC INC,,LOS ANGELES,34.0981,-118.3295
LIGIA M BAIRES,LA SABROSA RESTAURANT,SYLMAR,34.3077,-118.4494
LILIAN ANAI TIBURCIO,SENORITA ABBY'S,LOS ANGELES,34.0193,-118.3089
LILIAN GONZALEZ & AMALIA VILLATORO LEYVA,MARISCOS LA SERENATA VIP | MARISCOS LA SERENATA VIP INC,NORTHRIDGE,34.2204,-118.5528
LILIANA VILLEGAS / ADOLFO A HUERTA,DON ADRIAN CEMITAS POBLANAS,VAN NUYS,34.1892,-118.4487
LILY SHU-LI CHEN,PANDA HUT CHINESE CUISINE,LOS ANGELES,34.0534,-118.256
LIM YEUNG EXPRESS INC,,LOS ANGELES,33.9427,-118.2651
"LIMELIGHT CATERING, INC",,SYLMAR,34.293,-118.4101
LIMITLESS MONEY INVESTING LLC,FATBURGER NORTH HOLLYWOOD,NORTH HOLLYWOOD,34.1721,-118.3707
LINARES CORPORATION,TORTILLA INN,NORTHRIDGE,34.2286,-118.5282
LINDA SAKAMOTO,OLYMPIC CAFE,LOS ANGELES,34.0531,-118.3188
LINDSEY WEINSTEIN,LILI MAGNOLIA,LOS ANGELES,34.0845,-118.3735
LINH MY DANG,LINHS BAKERY,LOS ANGELES,34.0595,-118.238
LINK PRAISE INC,CHOPSTICK EXPRESS,VAN NUYS,34.187,-118.5007
LINWAY INC,SUBWAY,TARZANA,34.1865,-118.554
LION GLOBAL ENTERPRISE INC,INTERNATIONAL GRILL HOUSE,NORTH HOLLYWOOD,34.2015,-118.3837
LIQUID CATERING INC,,CHATSWORTH,34.257,-118.5969
LISA CHHOR,BIG JIMS DONUTS,LOS ANGELES,34.0343,-118.2156
LISA HOONAM LEE,CAPPUCCINOS | CAPPUCCINOS'S,LOS ANGELES,34.0636,-118.3678
LISETTA MARIA INC,CANTELINIS SALERNO BEACH RESTAURANT,PLAYA DEL REY,33.9587,-118.4485
LITERATI LLC,LITERATI CAFE,LOS ANGELES,34.0444,-118.467
LITTLE BEAST RESTAURANT INC,LITTLE BEAST RESTAURANT,LOS ANGELES,34.1392,-118.198
LITTLE BROTHER'S SUSHI TARZANA INC,,TARZANA,34.1684,-118.5337
LITTLE BUDDAH  LLC,PEARL DRAGON,PACIFIC PALISADES,34.0464,-118.5246
LITTLE CAESARS ENTERPRISES INC,,N HOLLYWOOD,34.1649,-118.3617
LITTLE CAESARS ENTERPRISES INC,LITTLE CEASAR STORE #5738,RESEDA,34.2081,-118.5186
LITTLE CAESARS ENTERPRISES INC,LITTLE CAESAR #5787,CANOGA PARK,34.2085,-118.6234
LITTLE CAESARS ENTERPRISES INC,LITTLE CAESAR STORE #5806,ARLETA,34.248,-118.4467
LITTLE CAESARS ENTERPRISES INC,LTTTLE CAESAR STORE #5756,SYLMAR,34.3077,-118.4499
LITTLE CAESARS ENTERPRISES INC,LITTLE CAESARS PIZZA,LOS ANGELES,34.0907,-118.3157
LITTLE CAESARS ENTERPRISES INC,LITTLE CAESAR,LOS ANGELES,34.1241,-118.2209
LITTLE CAESARS ENTERPRISES INC,LITTLE CAESARS PIZZA,LOS ANGELES,34.0727,-118.2916
LITTLE CAESARS ENTERPRISES INC,LITTLE CAESAR STORE #5795,VAN NUYS,34.1939,-118.4574
LITTLE CHINA RESTAURANT,LITTLE CHINA RESTAURANT,LOS ANGELES,34.1336,-118.3573
LITTLE EASY INC,,LOS ANGELES,34.0477,-118.2501
LITTLE IZAKA-YA LLC,LITTLE IZAKA-YA,SHERMAN OAKS,34.1518,-118.467
LITTLE ONGPIN INC,LITTLE ONGPIN FAST FOOD & RESTAURANT,LOS ANGELES,34.0981,-118.2994
LITTLE PINE LLC,LITTLE PINE,LOS ANGELES,34.1079,-118.2668
LITTLE TOKYO MANAGEMENT LLC,HIGH TIDE,LOS ANGELES,34.0445,-118.2404
LIVE CHEVRE INC,,LOS ANGELES,34.0689,-118.2948
LIXIAN GUAN,CANTON CHEF EXPRESS,LOS ANGELES,34.0479,-118.3442
LKIM INC,WAKUWAKU,LOS ANGELES,34.0983,-118.3297
LKL INTERNATIONAL INC,NOMURA SUSHI,SHERMAN OAKS,34.1514,-118.4519
LL LLC,GJELINA TAKE AWAY,VENICE,33.9904,-118.4653
LMJK INC,,NORTHRIDGE,34.2349,-118.5025
"LN2 RESTAURANT GROUP, LLC",LN2 PIZZA SHOPPE,LOS ANGELES,34.0832,-118.3467
LOCAL LOUNGE WEST INC,FIRESIDE,LOS ANGELES,33.9602,-118.4195
LOCAL PIE LLC,THE DOUGHROOM,LOS ANGELES,34.0259,-118.4125
LOCAL TUSCAN INC,TUSCAN SON,LOS ANGELES,34.0516,-118.4319
LOCANDA POSITANO INC,,MARINA DEL REY,33.9861,-118.4438
LODGE ROOM HP,,LOS ANGELES,34.1091,-118.1946
LOLA FOOD CONCEPTS LLC,MAYA RESTAURANT,WILMINGTON,33.7741,-118.2619
LOLA'S BAJA TACOS INC,LOLA'S BAJA TACOS,GRANADA HILLS,34.2647,-118.5032
LOPATY CARRY OUT RESTAURANT OF RESEDA INC,,RESEDA,34.2011,-118.5419
LOPATY NORTH HOLLYWOOD CARRY OUT RESTAURANT INC,MCDONALD'S,N HOLLYWOOD,34.1866,-118.4145
LORANGERIE BISTRO INC,,LOS ANGELES,34.072,-118.3837
LORD LEVIATHAN ENTERPRISES LLC,SWEENEY'S ALE HOUSE,ENCINO,34.1609,-118.5105
LORENA RAMIREZ,RIGO'S TACO #7,WINNETKA,34.2083,-118.5723
LORENZO LEZAMA,LOS COMPADRES,LOS ANGELES,34.0232,-118.2516
LOS 3 POLLOS INC,LOS 3 POLLOS,GARDENA,33.8894,-118.2781
LOS ABOGADOS LOCOS LLC,EL PATRON MEXICAN RESTAURANT AND CANTINA,TARZANA,34.1709,-118.5359
LOS ANAYA INC,TAQUERIA LOS ANAYA,LOS ANGELES,34.0325,-118.3417
LOS ANGELES HOMPA HONGWANJI BUDDHIST TEMPLE,,LOS ANGELES,34.0486,-118.2348
LOS ANGELES NEW YORK PIZZA #1,LOS ANGELES NEW YORK PIZZA #1,LOS ANGELES,34.0481,-118.2546
LOS ANGELES PANCAKES INC,IHOP #797,LOS ANGELES,34.0472,-118.26
LOS ANGELES POLICE EXPLORER POST 515 E,,RESEDA,34.194,-118.5474
LOS BROS GROUP,BARRANCO / BARRANCO PERUVIAN TAPAS PISCO LOUNGE,NORTH HOLLYWOOD,34.1645,-118.3741
LOS BURRITOS INC,LOS BURRITOS,LOS ANGELES,34.0981,-118.2968
LOS BURRITOS INC,,N HOLLYWOOD,34.1717,-118.3787
LOS BURRITOS MEXICAN FOODS INC,LOS BURRITOS,TUJUNGA,34.2462,-118.2755
LOS CUNADOS,LOS CUNADOS RESTAURANT,LOS ANGELES,33.9822,-118.2736
LOS GRINGOS LOCOS LLC,LOS GRINGOS LOCOS PPG CAFE,SYLMAR,34.3018,-118.4618
LOS HERMANOS MEXICAN FOODS INC,LOS TRES HERMANOS EXPRESS,SYLMAR,34.3101,-118.4337
"LOS ORACLE MGMT, INC.",NEW STAR BBQ,LOS ANGELES,34.0635,-118.3015
LOS PATRONES CANTINA AND GRILL INC.,,HARBOR CITY,33.7902,-118.3072
LOS PATRONES COCINA MEXICANA INC.,,TORRANCE,33.831,-118.2899
LOS PV INC,WINGS EMPIRE,LOS ANGELES,34.0298,-118.2919
LOS SOLES INC,SOL Y LUNA MEXICAN RESTAURANT,TARZANA,34.1727,-118.56
LOS TOROS MEXICAN RESTAURANT INC,LOS TOROS MEXICAN RESTAURANT,CHATSWORTH,34.2572,-118.6029
LOS TRES COCHINITOS INC,LOS TRES COCHINITOS,WILMINGTON,33.7906,-118.2719
LOT 1 CAFE INC,,LOS ANGELES,34.0762,-118.2561
"LOTERIA GRILL 01, LLC",,LOS ANGELES,34.0713,-118.36
LOTERIA GRILL HOLLYWOOD LLC,,LOS ANGELES,34.1015,-118.3344
LOTUS VEGAN LLC,LOTUS VEGAN THAI RESTAURANT,NORTH HOLLYWOOD,34.156,-118.3692
LOUIGI'S INC,LOUIGI'S ITALIAN KITCHEN,LOS ANGELES,34.046,-118.448
LOUISE TALIULU,GAFFEY ST. DINER,SAN PEDRO,33.7447,-118.2923
LOUISIANA TO LOS ANGELES ORGANIZING COMMITTEE INC,,LOS ANGELES,33.9949,-118.3089
LOUPIOTTE KITCHEN,,LOS ANGELES,34.1025,-118.2917
LOUSINIAN RESTAURANT CONGLOMERATION INC,TIPSY TAILS HOLLYWOOD,LOS ANGELES,34.102,-118.3277
"LOVE SHRIMP GROUP, INC.",SHRIMP LOVER,LOS ANGELES,34.0834,-118.3051
LOVEBUG PIZZA LLC,LOVEBUG PIZZA,WOODLAND HILLS,34.157,-118.6057
LP KILTS LLC,TILTED KILT NORTHRIDGE,NORTHRIDGE,34.2351,-118.5609
LS CONCESSIONS MANAGEMENT AT LAX TBIT LLC,P.F.CHANG'S,LOS ANGELES,33.9439,-118.4025
LSDT LLC,LITTLE SISTER @ DTLA,LOS ANGELES,34.0467,-118.2557
LSK INVESTMENTS INC,ROC,LOS ANGELES,34.0403,-118.443
"LSKENK INVESTMENTS, LLC",ROC,LOS ANGELES,33.9737,-118.4233
LSQB USA INC,SUMO ASIAN GRILL,WOODLAND HILLS,34.1877,-118.6017
LT ACQUISITION CORP,MESSHALL,LOS ANGELES,34.1118,-118.2874
LT BROS LLC,OK CHINESE RESTAURANT,VAN NUYS,34.2055,-118.4484
LUBANJA W TILAHUN,LALIBELA ETHIOPIAN RESTAURANT,LOS ANGELES,34.0571,-118.3647
LUCCHESE LEGENDS CORP,LUCCHESE LEGENDS,SUN VALLEY,34.2245,-118.3613
LUCIA CHOI,FEI XIANG GONG,LOS ANGELES,34.0674,-118.3087
LUCIFER PIZZA LLC,LUCIFERS PIZZA,LOS ANGELES,34.0834,-118.3447
LUCILA H NAGUIAT,THREE BROTHER'S RESTAURANT,HARBOR CITY,33.8098,-118.3083
LUCK THAI CUISINE INC,LUCK THAI CUISINE,LOS ANGELES,34.064,-118.2841
LUCKY CHEN INC,,LOS ANGELES,34.0614,-118.3008
LUCKY DUCK'S BAR & GRILL LLC,,LOS ANGELES,33.9701,-118.2911
LUCKY SCOOPS CORPORATION,KANPAI JAPANESE SUSHI BAR & GRILL,LOS ANGELES,33.9621,-118.4212
LUCKY SCOOPS CORPORATION,,LOS ANGELES,33.958,-118.3961
LUCKY T H FOODS SERVICE INC,LITTLE BEIJING,LOS ANGELES,34.0467,-118.3403
LUIS ANTONIO MEDINA,EL HERMANO CENTRO AMERICANO RESTAURANT,LOS ANGELES,34.0435,-118.3215
LUIS E MERCADO-ALVARADO IV,,WILMINGTON,33.7916,-118.2633
LUIS ENTERPRISES INC,DANIEL'S TACOS,SUN VALLEY,34.2152,-118.3703
LUIS G CASTILLO,TACOS ERONGA #2,NORTH HILLS,34.254,-118.4798
LUIS GARCIA RAMIREZ,,LOS ANGELES,34.0372,-118.2042
LUIS J ULLOA,BENCHMARK COLLECTIVE LLC,LOS ANGELES,34.0839,-118.3525
LUIS JAVIER ALTAMIRANO MOJICA,MARISCOS PUERTOS DEL PACIFICO,LOS ANGELES,34.0268,-118.2193
LUIS PACHECO,,LOS ANGELES,34.0081,-118.2652
LUIS TIPACTI,CACTUS ON THE BOULEVARD,SHERMAN OAKS,34.1528,-118.4604
LULU'S CAFE INC,,LOS ANGELES,34.0764,-118.3454
"LUM-KA-NAAD THAI CUISINE RESTAURANTS, LLC",LUM-KA-NAAD THAI RESTAURANT | LUM-KA-NOODLE THAI RESTAURANT,NORTHRIDGE,34.2322,-118.536
"LUM-KA-NAAD THAI CUISINE RESTAURANTS, LLC",LUM KA NAAD,ENCINO,34.1621,-118.5175
LUNARDON ENTERPRISES INC,ANTONIOS PIZZERIA,SHERMAN OAKS,34.1478,-118.4299
LUNCH TO LATENITE CORP,THE KITCHEN,LOS ANGELES,34.0958,-118.2845
"LUPETTI PIZZERIA, LLC",,LOS ANGELES,34.0449,-118.2377
LUPITA'S BAKERY INC,FIESTA MEXICANA FAMILY RESTAURANT,LOS ANGELES,33.9745,-118.31
LUSCIOUS DUMPLINGS GROUP INC,MASON'S DUMPLING SHOP,LOS ANGELES,34.1102,-118.1918
LUSINE MADARIAN,CHIT CHAT RESTAURANT CAFE LOUNGE,VAN NUYS,34.1997,-118.4487
LUSY'S MEDITERRANEAN CUISINE INC,LUSY'S MEDITERRANEAN CAFE & GRILL,ENCINO,34.1561,-118.4856
LUTHRA FOODS INC,SUBWAY 3834,SAN PEDRO,33.752,-118.3088
LUX RESTAURANT INC,,LOS ANGELES,34.0981,-118.304
LY NOGN LIM,CREAM DONUTS,VAN NUYS,34.1939,-118.475
LYC MANAGEMENT INC,HOT WOK CAFE,NORTHRIDGE,34.2365,-118.5362
"LYHONG CHINESE CUISINE, INC",LOUIE'S CHINESE CUISINE,WILMINGTON,33.78,-118.2616
LYL GARDEN AFFILIATION INC,THE PALACE RESTAURANT SEAFOOD & DIMSUM,LOS ANGELES,34.0494,-118.4608
LYNORA S SCHRIER,,VAN NUYS,34.1933,-118.4431
LYNY BOWL INC,CHINATOWN EXPRESS #28,LOS ANGELES,33.9601,-118.2834
M & B INC,MIL MUL,LOS ANGELES,34.069,-118.2944
"M & B, INC",MIL MUL,LOS ANGELES,34.069,-118.2944
M & G LEGRAND FAMILY CO LLC,,PLAYA VISTA,33.9703,-118.4279
"M & GR FOODS, LLC",TIBURON GRILL & BAR,SANTA CLARITA,34.4159,-118.4726
M & J MANAGEMENT GROUP INC,SHIKI SUSHI,STUDIO CITY,34.1447,-118.4103
M & J RESTAURANT GROUP INC.,KOPAN RAMEN,ENCINO,34.1617,-118.5158
M & J RESTAURANT GROUP INC.,KOPAN RAMEN,LOS ANGELES,34.0608,-118.446
M & J USA INC,MITAKI JAPANESE RESTAURANT #2,LOS ANGELES,34.0493,-118.256
M & N PIZZA & PASTA INC,AMECI IN & OUT PIZZA & PASTA,WOODLAND HILLS,34.1724,-118.5638
M & VH INC,PHILLY'S BEST ENCINO,ENCINO,34.1605,-118.5075
M A GROUP INC,SUBWAY # 45825,LOS ANGELES,34.0888,-118.2764
M A GROUP INC,,STUDIO CITY,34.1454,-118.4106
M H ITALIAN EXPRESS INC,ITALIAN EXPRESS,LOS ANGELES,34.0602,-118.4425
M S PIZZA INC,DOMINOS PIZZA,LOS ANGELES,33.9932,-118.2826
M&K GENERAL MERCHANDISE LLC,PHILLY STEAKHOUSE,LOS ANGELES,33.9889,-118.3352
M2 PARTNERS MELROSE LP,,LOS ANGELES,34.0836,-118.3723
MAC ACQUISITION LLC,ROMANO'S MACARONI GRILL,NORTHRIDGE,34.2427,-118.5557
MACK FAMILY INVESTMENTS LLC,CORAZON MEXICAN KITCHEN,ROLLING HILLS ESTATES,33.7694,-118.3689
MAD MEN DELI & GRILL INC.,,LOS ANGELES,34.0447,-118.3551
MADDIES CORNER BISTRO INC,AND WAFFLES,NORTH HOLLYWOOD,34.1453,-118.3631
MADISON FAITH INC,MADISON'S CAFE,NORTH HOLLYWOOD,34.1724,-118.4059
MADMALL ENTERPRISES INC,FORK & SPOON CUSIINE OF THE PHILIPPINES,WOODLAND HILLS,34.1679,-118.6004
MAE PLOY INVESTMENTS LLC,DONUT FARM,LOS ANGELES,34.0799,-118.27
MAE SHIL TANG INC,MAE SHIL TANG,LOS ANGELES,34.054,-118.2916
MAGALI CASTRO CASTANEDA,LA CATRINA,LOS ANGELES,34.0326,-118.2964
"MAGGIANO'S , INC",MAGGIANO'S LITTLE ITALY,WOODLAND HILLS,34.1811,-118.6058
"MAGGIANO'S , INC",MAGGIANOS LITTLE ITALY,LOS ANGELES,34.0711,-118.3563
MAGGY ENTERTAINMENT LLC,AZURE RESTAURANT,WOODLAND HILLS,34.1678,-118.6164
MAHAHENG INC,,LOS ANGELES,34.0688,-118.3095
MAHAMD A ROSHAN,JERRYS PIZZA,CANOGA PARK,34.201,-118.6067
MAHELONA LLC,,ENCINO,34.157,-118.4841
MAHINA LLC,PONO BURGER,VENICE,33.9983,-118.4736
MAHYAR KASSAIE / MANSOUR GHAFFARI,MANNYS PIZZERIA & CAFE,LOS ANGELES,34.0767,-118.4687
MAISON METRO INC,SOI 7,LOS ANGELES,34.0467,-118.2556
MAJA ANNA WEISSMAN,,LOS ANGELES,34.0274,-118.2866
MAK BBQ INC,LA VACA BRAZILLIAN GRILL,CANOGA PARK,34.1898,-118.6058
MAKHANI INC,THE VILLA,WOODLAND HILLS,34.1686,-118.6095
MAKIMONO JAPANESE RESTAURANT INC,YEN SUSHI & SAKE BAR,STUDIO CITY,34.1451,-118.4142
MAKINCO CORP,,AGOURA HILLS,34.1483,-118.7922
MAKNII & NEW YORK CITY DELI CORP,,LOS ANGELES,34.0414,-118.2537
MAKO SUSHI INC,,LOS ANGELES,34.0505,-118.2419
MALAQUIS VAZQUEZ,EL VAQUERO RESTAURANT,LOS ANGELES,34.0862,-118.1777
MALBEC RESTAURANTS LLC,MALBEC ARGENTINEAN BISTRO,TOLUCA LAKE,34.1522,-118.352
"MALCOLM BUNNS, DENNIS CHAISSIONS, DENNIS BAINES","SIMPLY DELICIOUS, A CREOLE SOUTHERN CUSINE",LOS ANGELES,34.0402,-118.3413
"MALIBU CAFE RACER REAL ESTATE, LLC",,AGOURA HILLS,34.118,-118.7834
MALIBU FISH GRILL 1,MALIBU FISH GRILL,LOS ANGELES,34.0834,-118.3406
MALIKA DOUST,RAZ'S LITTLE ITALY,WEST HILLS,34.2083,-118.6336
MALIKA DOUST,SKEWERS HALAL,CHATSWORTH,34.2505,-118.6059
MALLARD DUCK LLC,FIONA,LOS ANGELES,34.0774,-118.3618
MALO DOS LP,MAS MALO,LOS ANGELES,34.0467,-118.2556
MALO ES BUENO INC,,LOS ANGELES,34.0467,-118.2556
MAMA EARTH BAKERY INC,,VAN NUYS,34.1938,-118.5088
MAMA SHAWERMA,,LOS ANGELES,34.139,-118.2118
"MAMA'S BOYS RESTAURANTS, INC.",MAMA HONG'S VIETNAMESE KITCHEN,LOS ANGELES,34.0479,-118.4627
MAMACITA HOLLYWOOD LLC,MAMACITA | SORRA,LOS ANGELES,34.1026,-118.34
MAMAS GRILL PIZZA & PASTA INC,,LOS ANGELES,34.029,-118.4105
MAMBI RESTAURANT MANAGEMENT INC.,,VAN NUYS,34.2041,-118.4484
MAMBI RESTAURANT MANAGEMENT INC.,,SUN VALLEY,34.2195,-118.3683
MAMITAS INC,EL NUEVO SAN SALVADOR RESTAURANT,LOS ANGELES,34.0907,-118.3046
MAMMO ENTERPRISES LLC,ROK N SUSHI,SYLMAR,34.3089,-118.4322
MAMMOITAL INC,CARUSO'S ITALIAN KITCHEN,SYLMAR,34.3091,-118.4324
MAMORU HANAMURE,MITSURU GRILL,LOS ANGELES,34.0501,-118.2404
MAN YI-LU,EMPEROR EXPRESS,SHERMAN OAKS,34.1721,-118.4229
MANAS INC,MANAS,LOS ANGELES,34.0293,-118.2915
MANAT THAWIMUEANLAN,CRISPY PORK GANG & GRILL,LOS ANGELES,34.1017,-118.305
MANAT THAWIMUEANLAN,CRISPY PORK GANG,LOS ANGELES,34.0741,-118.3093
MANAT THAWIMUEANLAN,CAJUN SEAFOOD HOUSE,LOS ANGELES,34.1024,-118.3057
MANDARIN CUISINE INC,MANDARIN CHATEAU,LOS ANGELES,34.0657,-118.2365
MANDARIN DELI CORPORATION,MANDARIN DELI RESTAURANT,NORTHRIDGE,34.2392,-118.536
MANDARIN ISLAND CALIFORNIA INC,MANDARIN ISLAND CHINESE RESTAURANT,MISSION HILLS,34.2573,-118.4688
MANDOLINE GRILL LLC,MANDOLINE GRILL,LOS ANGELES,34.1121,-118.2488
MANGEN ENTERPRISES INC,POPEYES FAMOUS FRIED CHICKEN,LOS ANGELES,33.9609,-118.2827
MANGEN ENTERPRISES INC,POPEYES FAMOUS FRIED CHICKEN,LOS ANGELES,34.0287,-118.2756
MANGKORNCHONTHONG,KRUANG TEDD,LOS ANGELES,34.102,-118.3025
MANILA GOOD HA SA PANORAMA INC,,PANORAMA CITY,34.2196,-118.4319
MANKAMAL INC,SUBWAY STORE NO# 21953,RESEDA,34.2083,-118.5535
MANKAMAL INC,SUBWAY 1582,MISSION HILLS,34.2573,-118.4697
MANKAMAL INC,SUBWAY SANDWICH #1604,VAN NUYS,34.1939,-118.5011
MANKAWAL/INC,SUBWAY SANDWICHES #1149,VAN NUYS,34.2084,-118.5082
MANNA GRILL LLC,,LOS ANGELES,33.9599,-118.3779
MANNA LA LLC,PANERA BREAD,WESTCHESTER,33.9592,-118.3963
MANOR ON VINE LLC,,LOS ANGELES,34.1023,-118.3263
MANTEE INC,MANTEE MEDITERRANEAN CAFE,STUDIO CITY,34.14,-118.3693
MANUEL CAMPOS,CAMPOS TACOS,LOS ANGELES,34.0371,-118.3886
MANUEL CASTRO,LA FLOR DE MAYO,LOS ANGELES,33.9747,-118.2513
MANUEL E. & ROSA G. HERNANDEZ,HONEY BEES HOUSE OF BREAKFAST,LOS ANGELES,34.0325,-118.3432
MANUEL GONZALEZ,MANNY MOBILE DETAILING,RESEDA,34.2134,-118.5564
MANUEL MARTINEZ,RESTAURANT EL CHALATECO,LOS ANGELES,34.0845,-118.178
